Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
118.18799999999464,294.17718505859375,-6202481,-8220395,1472978,-1394589,134.49925000000002,89.24721000000001
118.34399999999732,289.6244812011719,-6200842,-8160605,1551926,-1292248,134.499275,89.24722000000001
118.5,284.54901123046875,-6191308,-8106775,1623813,-1244548,134.499275,89.24723
118.65600000000268,279.377197265625,-6171245,-8061743,1715807,-1183482,134.49929,89.247245
118.81299999999464,274.910400390625,-6147473,-8084560,1788157,-1081838,134.49929,89.247275
118.96899999999732,269.1441345214844,-6121592,-8047932,1899059,-980369,134.4993,89.247285
119.125,263.83135986328125,-6079230,-8039810,1985253,-933234,134.49932,89.24728
119.28100000000268,258.2691955566406,-6043319,-8026210,2074152,-863239,134.49931500000002,89.24730000000001
119.43799999999464,252.48397827148438,-6005757,-8001916,2141233,-801356,134.499345,89.247315
119.59399999999732,247.62911987304688,-5963152,-7970615,2237308,-720224,134.49935000000002,89.24734500000001
119.73500000000058,242.1090087890625,-5921712,-7947741,2340042,-653263,134.499365,89.24734500000001
119.90600000000268,237.59774780273438,-5903903,-7910423,2420845,-563148,134.49936000000002,89.24737
120.06299999999464,231.55850219726562,-5905051,-7860540,2519866,-457456,134.49937500000001,89.24738
120.23500000000058,226.00350952148438,-5878341,-7921575,2619014,-390901,134.49939,89.24740000000001
120.40600000000268,220.41766357421875,-5835603,-7904796,2693975,-319406,134.4994,89.24741
120.56299999999464,215.27587890625,-5811042,-7897493,2759138,-265338,134.49941,89.24743000000001
120.71899999999732,210.1102294921875,-5778067,-7865987,2862794,-195851,134.499415,89.24743500000001
120.875,204.60800170898438,-5751260,-7822617,2967128,-75883,134.499425,89.247465
121.09399999999732,197.41110229492188,-5710596,-7778047,3061004,12875,134.49944000000002,89.24748500000001
121.23500000000058,191.90878295898438,-5695120,-7743065,3162278,68662,134.499445,89.24748500000001
121.39100000000326,186.307861328125,-5672988,-7727855,3229951,118776,134.49947,89.24749000000001
121.54700000000594,181.30792236328125,-5643132,-7732646,3324817,189776,134.49947,89.247515
121.70299999999406,176.14346313476562,-5617192,-7725687,3391914,273027,134.49949500000002,89.24753500000001
