Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
400.06299999999464,-431.548583984375,1634630,941422,3263146,2753899,134.491925,89.23907500000001
400.20299999999406,-431.14801025390625,1630981,937262,3257509,2749505,134.49192000000002,89.23908
400.3600000000006,-430.6250915527344,1625816,941033,3259238,2748017,134.49192000000002,89.23908
400.51600000000326,-429.8839111328125,1619959,948438,3257934,2748719,134.49191000000002,89.239085
400.67200000000594,-429.6571044921875,1608842,938012,3246699,2743255,134.49191000000002,89.23907500000001
400.82799999999406,-428.3514404296875,1597577,922274,3249828,2728424,134.49191000000002,89.23906500000001
400.9850000000006,-425.2141418457031,1579154,903462,3224849,2712000,134.49190000000002,89.23908
401.14100000000326,-420.8501281738281,1553403,883528,3197262,2676056,134.49188,89.23904
401.29700000000594,-414.5808410644531,1518840,871442,3149608,2637764,134.49189,89.23905500000001
401.45299999999406,-408.1494445800781,1513517,831580,3125688,2582665,134.49188,89.239045
401.6100000000006,-403.6290283203125,1497403,816989,3103768,2555912,134.49187,89.239035
401.75,-399.50103759765625,1487896,813108,3072523,2527400,134.49186,89.23902000000001
401.9060000000027,-395.5700988769531,1474904,803482,3045850,2498892,134.49185,89.239
402.06299999999464,-392.1927185058594,1451073,792109,3028931,2457716,134.49185500000002,89.239005
402.2189999999973,-388.06134033203125,1451057,780116,3010577,2429936,134.49185,89.23898000000001
402.375,-384.1881408691406,1429466,761103,2976351,2404175,134.49185,89.23898000000001
402.5310000000027,-380.1525573730469,1417899,748734,2950397,2364496,134.49184000000002,89.23897000000001
402.68799999999464,-375.7529602050781,1405688,740088,2919572,2336656,134.49182000000002,89.23896500000001
402.8439999999973,-370.70758056640625,1408081,705669,2903718,2291517,134.491825,89.238945
403.0,-367.1252136230469,1384768,701999,2866452,2264860,134.49181000000002,89.23893000000001
403.1560000000027,-362.2109680175781,1377195,695237,2844689,2224343,134.491805,89.23892000000001
403.31299999999464,-357.2515869140625,1370093,679094,2813160,2190521,134.49181000000002,89.238915
403.4689999999973,-352.39532470703125,1355124,651635,2781086,2155668,134.49179,89.23888500000001
403.625,-347.2359619140625,1337795,646142,2737859,2117124,134.49177,89.23888500000001
403.7810000000027,-342.5351257324219,1329431,636188,2715264,2078365,134.49178500000002,89.23887
403.95299999999406,-337.16253662109375,1325607,598055,2683612,2039069,134.49176,89.23884500000001
404.125,-331.691650390625,1315663,576082,2644729,1999707,134.49174000000002,89.23883500000001
404.29700000000594,-326.440185546875,1296147,555347,2616026,1947942,134.49174000000002,89.23883000000001
404.45299999999406,-321.44091796875,1289330,536416,2590631,1913743,134.49173000000002,89.23881
404.6100000000006,-315.9369201660156,1277396,523251,2564788,1873856,134.491725,89.23880000000001
404.75,-311.05059814453125,1252443,511541,2542737,1838323,134.4917,89.238775
404.9060000000027,-306.1647644042969,1242902,498999,2494462,1807554,134.4917,89.23877
405.06299999999464,-300.72265625,1230614,475372,2469424,1768682,134.49169,89.23874500000001
405.2189999999973,-295.88922119140625,1220385,447376,2446072,1726264,134.49169,89.23874
405.375,-290.665771484375,1215554,432983,2420613,1696530,134.49167,89.238725
405.5310000000027,-285.4857177734375,1191918,417295,2377915,1667431,134.49167,89.23871500000001
405.68799999999464,-280.78167724609375,1177502,389265,2351015,1627912,134.49165000000002,89.23869
405.8439999999973,-275.2010192871094,1160968,370178,2321240,1596427,134.49163000000001,89.238675
406.0,-270.36236572265625,1158960,349270,2295338,1553476,134.49163000000001,89.238675
406.1560000000027,-265.2965087890625,1134957,328019,2257577,1529486,134.49161500000002,89.23865500000001
406.31299999999464,-260.17791748046875,1113808,319719,2215711,1492688,134.49161,89.23863
406.4689999999973,-254.98931884765625,1104634,304045,2189177,1462638,134.4916,89.23862500000001
406.625,-249.65048217773438,1082546,282173,2158880,1429047,134.49159500000002,89.23861000000001
406.7810000000027,-244.62704467773438,1070711,252959,2133390,1387870,134.49158,89.238595
406.93799999999464,-240.02037048339844,1056704,238671,2106273,1350039,134.49156000000002,89.23858000000001
407.0939999999973,-233.90206909179688,1040465,222195,2075002,1326525,134.491555,89.23856500000001
407.2350000000006,-228.95980834960938,1020465,194502,2046657,1291299,134.49155000000002,89.238555
407.39100000000326,-224.2261505126953,1003893,180530,2019292,1263341,134.491535,89.23853000000001
407.54700000000594,-218.59637451171875,989621,168008,1984763,1225665,134.491535,89.23851
407.70299999999406,-213.52349853515625,965580,151205,1947668,1191097,134.49153,89.23851
407.8600000000006,-209.09071350097656,951324,131596,1919747,1150451,134.49153,89.2385
408.01600000000326,-203.1633758544922,936954,117009,1897482,1123652,134.49150500000002,89.23848000000001
408.17200000000594,-199.29812622070312,913441,102767,1859186,1096898,134.491485,89.23846
408.32799999999406,-193.72756958007812,899775,88925,1834844,1066367,134.491465,89.23845
408.4850000000006,-188.8365478515625,871133,70104,1806940,1033845,134.491475,89.23843500000001
408.64100000000326,-183.77597045898438,862825,52609,1777167,985757,134.491465,89.23843000000001
408.79700000000594,-179.26492309570312,841608,29521,1752978,957781,134.491455,89.23841
408.95299999999406,-174.34616088867188,816363,13845,1722007,925401,134.49146000000002,89.23839000000001
409.1100000000006,-169.52389526367188,798982,649,1699424,902986,134.49144,89.23838
409.26600000000326,-164.8610382080078,784944,-25030,1680862,870015,134.49142,89.238365
409.42200000000594,-160.1621856689453,768530,-51496,1659319,839867,134.49142500000002,89.23835000000001
409.57799999999406,-156.49725341796875,753922,-65117,1635498,816070,134.49141500000002,89.23834000000001
409.7350000000006,-152.0489501953125,729110,-75080,1603831,788561,134.4914,89.238335
409.89100000000326,-147.92471313476562,709732,-93264,1581539,755917,134.4914,89.23832
410.04700000000594,-143.87054443359375,699828,-120257,1563790,724475,134.4914,89.23831000000001
410.2189999999973,-139.57369995117188,672849,-132337,1547768,707233,134.491365,89.23829
410.375,-135.15469360351562,660717,-164003,1511486,690326,134.491375,89.23828
410.51600000000326,-130.8231201171875,632842,-175820,1481827,671335,134.491375,89.23825500000001
410.68799999999464,-127.19802856445312,630313,-208137,1478524,641813,134.49134,89.23826500000001
410.82799999999406,-124.14248657226562,619533,-226577,1441441,625813,134.49134500000002,89.23825000000001
410.9850000000006,-119.87420654296875,593533,-236316,1428421,607536,134.49133500000002,89.238245
411.14100000000326,-116.80789947509766,570750,-254289,1409842,593379,134.49133,89.23823
411.29700000000594,-112.91608428955078,560273,-273723,1397645,569227,134.49134,89.23820500000001
411.45299999999406,-110.05909729003906,550428,-284027,1381630,552648,134.49132,89.23821000000001
411.6100000000006,-107.26681518554688,532678,-295222,1365409,535553,134.49131500000001,89.238195
411.76600000000326,-103.98665618896484,516608,-305126,1348504,518825,134.49132,89.238195
411.92200000000594,-100.63655090332031,507320,-308336,1335164,498561,134.491295,89.23817000000001
412.07799999999406,-98.3578872680664,496673,-320043,1322093,485032,134.49129000000002,89.23816500000001
412.25,-94.87522888183594,479816,-338886,1308474,475455,134.49129000000002,89.23816000000001
412.4060000000027,-92.47600555419922,462081,-347590,1289196,462497,134.491295,89.23815
412.57799999999406,-89.33893585205078,462121,-361245,1284915,439394,134.491295,89.238145
